event_id,claim_month,claim_date,peril_type,syndicate,group_division,group_class,sub_class,placing_basis_group,leader_status,new_renewal,risk_code,is_group_cat_event,loss_region,loss_census_division,loss_census_region
B0713013999800601_8,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_9,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_10,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_11,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_12,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_13,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_14,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_15,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_16,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_17,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_18,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,CO,Mountain,West
B0713013999800601_19,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_20,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_21,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_22,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_23,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_24,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_25,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_26,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_27,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_28,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_29,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_30,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713014000401601_1,2023-06,2023-06-22,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,LEAD,Renewal,P2,False,MI,East North Central,Midwest
B0713014003300601_1,2022-04,2022-04-01,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,LEAD,Renewal,P2,True,TX,West South Central,South
B0713014017100101_1,2022-05,2022-05-20,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,FOOD - DAIRY,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0713014017100101_2,2022-05,2022-05-20,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,FOOD - DAIRY,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0713014017100101_3,2022-05,2022-05-20,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,FOOD - DAIRY,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0713014017100101_4,2022-05,2022-05-20,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,FOOD - DAIRY,OPEN MARKET,FOLLOW,Renewal,P2,True,MO,West North Central,Midwest
B0713014017100101_5,2022-05,2022-05-20,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,FOOD - DAIRY,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0713014017100101_6,2022-05,2022-05-20,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,FOOD - DAIRY,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0713014017100101_7,2022-05,2022-05-20,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,FOOD - DAIRY,OPEN MARKET,FOLLOW,Renewal,P2,True,MO,West North Central,Midwest
B0713014017100101_8,2022-05,2022-05-20,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,FOOD - DAIRY,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0713014017100101_9,2022-05,2022-05-20,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,FOOD - DAIRY,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0713014026200601_1,2021-06,2021-06-18,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713014026200601_2,2021-06,2021-06-18,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713014062000101_1,2022-06,2022-06-21,Non-catastrophe - Pipeburst (NC-P),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,CA,Pacific,West
B0713014062000101_2,2022-06,2022-06-21,Non-catastrophe - Pipeburst (NC-P),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,CA,Pacific,West
B0713014062000101_3,2022-06,2022-06-21,Non-catastrophe - Pipeburst (NC-P),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,CO,Mountain,West
B0713014062000101_4,2022-06,2022-06-21,Non-catastrophe - Pipeburst (NC-P),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,TX,West South Central,South
B0713014062000101_5,2022-06,2022-06-21,Non-catastrophe - Pipeburst (NC-P),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,CA,Pacific,West
B071301406660070A_1,2023-01,2023-01-23,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,LEAD,Renewal,PB,False,MI,East North Central,Midwest
B0713014084600601_1,2022-01,2022-01-13,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P2,False,CA,Pacific,West
B0713014127700301_1,2022-03,2022-03-01,Non-catastrophe - Theft (NC-T),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HEALTHCARE - HOSPITALS,OPEN MARKET,FOLLOW,Renewal,P2,False,TX,West South Central,South
B0713014220300101_1,2022-02,2022-02-28,Severe Storm - Severe Thunderstorm (ST),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P2,False,PA,Middle Atlantic,Northeast
B0713014228500301_1,2023-02,2023-02-01,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,OR,Pacific,West
B0713014229200401_1,2022-02,2022-02-01,Other Perils - Wildfire/Bushfire (WF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,WA,Pacific,West
B0713014232600401_1,2022-05,2022-05-26,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,WHOLESALE TRADE ALL RISKS,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014232600401_2,2022-05,2022-05-26,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,WHOLESALE TRADE ALL RISKS,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014232600401_3,2022-05,2022-05-26,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,WHOLESALE TRADE ALL RISKS,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014233400101_2,2023-12,2023-12-14,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713014234700201_1,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014234700201_2,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014234700201_3,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,PA,Middle Atlantic,Northeast
B0713014234700201_4,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014234700201_5,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014234700201_6,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014234700201_7,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014234700201_8,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014234700201_9,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014234700201_10,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014234700201_11,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014234700201_12,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0713014234700201_13,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,MS,East South Central,South
B0713014234700201_14,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014234700201_15,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014234700201_16,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014234700201_17,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014234700201_18,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014234700201_19,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014234700201_20,2022-09,2022-09-20,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,LA,West South Central,South
B0713014237700301_1,2023-03,2023-03-17,Tropical Cyclone - Wind (TC),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET - DIRECT,FOLLOW,New,P2,True,LA,West South Central,South
B0713014237700301_2,2023-03,2023-03-17,Tropical Cyclone - Wind (TC),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET - DIRECT,FOLLOW,New,P2,True,LA,West South Central,South
B0713014237700301_3,2023-03,2023-03-17,Tropical Cyclone - Wind (TC),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET - DIRECT,FOLLOW,New,P2,True,TX,West South Central,South
B0713014237700301_4,2023-03,2023-03-17,Tropical Cyclone - Wind (TC),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET - DIRECT,FOLLOW,New,P2,True,LA,West South Central,South
B0713014237700301_5,2023-03,2023-03-17,Tropical Cyclone - Wind (TC),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET - DIRECT,FOLLOW,New,P2,True,LA,West South Central,South
B0713014241000201_1,2023-01,2023-01-27,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,Renewal,P2,True,PA,Middle Atlantic,Northeast
B0713014242100101_1,2023-08,2023-08-04,Non-catastrophe - Fire (NC-F),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,MO,West North Central,Midwest
B071301424220020A_1,2022-03,2022-03-23,Non-catastrophe - Vandalism (NC-V),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,TX,West South Central,South
B0713014262400301_1,2023-07,2023-07-26,Non-catastrophe - Accident (NC-A),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,MO,West North Central,Midwest
B0713014262800601_1,2022-05,2022-05-21,Non-catastrophe - Pipeburst (NC-P),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,GA,South Atlantic,South
B0713014263000801_1,2022-05,2022-05-21,Non-catastrophe - Pipeburst (NC-P),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,TX,West South Central,South
B0713014263100901_1,2022-08,2022-08-12,Non-catastrophe - Pipeburst (NC-P),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,CA,Pacific,West
B0713014263201001_1,2022-07,2022-07-29,Non-catastrophe - Fire (NC-F),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,MA,New England,Northeast
B0713014263301101_1,2022-04,2022-04-26,Non-catastrophe - Pipeburst (NC-P),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,OR,Pacific,West
B0713014263401201_1,2022-04,2022-04-19,Non-catastrophe - Pipeburst (NC-P),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,MD,South Atlantic,South
B0713014263501301_1,2022-06,2022-06-28,Non-catastrophe - Pipeburst (NC-P),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,TX,West South Central,South
B0713014263601401_1,2022-05,2022-05-25,Severe Storm - Severe Thunderstorm (ST),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,NV,Mountain,West
B0713014263701501_1,2021-11,2021-11-04,Non-catastrophe - Other (NC-O),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,TX,West South Central,South
B0713014263901601_1,2022-07,2022-07-20,Non-catastrophe - Fire (NC-F),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,NY,Middle Atlantic,Northeast
B0713014264101701_1,2022-09,2022-09-14,Non-catastrophe - Pipeburst (NC-P),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,CA,Pacific,West
B0713014264201801_1,2024-01,2024-01-23,Non-catastrophe - Pipeburst (NC-P),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,CA,Pacific,West
B0713014264301901_1,2022-03,2022-03-21,Non-catastrophe - Mechanical Failure (NC-M),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,TX,West South Central,South
B0713014264502001_1,2022-04,2022-04-04,Non-catastrophe - Pipeburst (NC-P),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,CA,Pacific,West
B0713014264602101_1,2022-12,2022-12-26,Tropical Cyclone - Precipitation Flood (PF),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,NY,Middle Atlantic,Northeast
B0713014264702201_1,2023-03,2023-03-23,Tropical Cyclone - Precipitation Flood (PF),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,True,NY,Middle Atlantic,Northeast
B0713014264702201_2,2023-03,2023-03-23,Tropical Cyclone - Precipitation Flood (PF),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,True,NY,Middle Atlantic,Northeast
B0713014264702201_3,2023-03,2023-03-23,Tropical Cyclone - Precipitation Flood (PF),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,True,NY,Middle Atlantic,Northeast
B0713014264702201_4,2023-03,2023-03-23,Tropical Cyclone - Precipitation Flood (PF),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,True,NY,Middle Atlantic,Northeast
B0713014264702201_5,2023-03,2023-03-23,Tropical Cyclone - Precipitation Flood (PF),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,True,NY,Middle Atlantic,Northeast
B0713014264702201_6,2023-03,2023-03-23,Tropical Cyclone - Precipitation Flood (PF),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,True,NY,Middle Atlantic,Northeast
B0713014264702201_7,2023-03,2023-03-23,Tropical Cyclone - Precipitation Flood (PF),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,True,NY,Middle Atlantic,Northeast
B0713014264802301_1,2022-01,2022-01-31,Non-catastrophe - Fire (NC-F),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,VA,South Atlantic,South
B0713014265502401_1,2022-02,2022-02-15,Non-catastrophe - Pipeburst (NC-P),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,CA,Pacific,West
B0713014266502501_1,2022-06,2022-06-20,Non-catastrophe - Pipeburst (NC-P),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,IL,East North Central,Midwest
B0713014278202601_1,2023-02,2023-02-15,Non-catastrophe - Accident (NC-A),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,CA,Pacific,West
B0713014278202601_2,2023-02,2023-02-15,Non-catastrophe - Accident (NC-A),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,CA,Pacific,West
B0713014297700101_1,2022-09,2022-09-21,Other Perils - Inland Flood (IF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,False,AZ,Mountain,West
B0713014301302801_1,2022-08,2022-08-03,Non-catastrophe - Pipeburst (NC-P),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,CA,Pacific,West
B0713014302702901_1,2022-05,2022-05-31,Non-catastrophe - Pipeburst (NC-P),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,FL,South Atlantic,South
B0713014307303001_1,2021-10,2021-10-21,Non-catastrophe - Pipeburst (NC-P),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,DC,South Atlantic,South
B0713014321800401_1,2023-03,2023-03-17,Non-catastrophe - Fire (NC-F),1618.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET - DIRECT,FOLLOW,New,P2,False,WA,Pacific,West
